cpf,hora,data,produto,preço,quantidade,filial,vendedor,operação,total
478.063.195-57,14:27,23/12/2023,BYD Qin Pro,"200000,0",1,2,Erick,parcelado,"200000,0"
678.429.315-00,10:42,22/08/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
856.317.924-19,10:48,29/01/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
394.108.657-00,18:46,22/01/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
860.574.129-58,08:43,04/04/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,avista,"180000,0"
027.839.541-41,21:00,02/12/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
893.247.501-60,21:54,08/08/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
879.605.412-30,20:36,30/11/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,avista,"180000,0"
714.809.623-50,09:45,18/02/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
829.015.736-30,21:19,16/01/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
436.072.581-71,12:49,10/08/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,avista,"180000,0"
394.572.806-10,19:50,26/03/2023,BYD Qin Pro,"200000,0",1,1,Erick,avista,"200000,0"
354.106.879-57,16:33,22/07/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
510.264.783-08,14:30,20/09/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
723.659.018-59,18:52,05/01/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,avista,"180000,0"
870.245.319-32,20:18,15/04/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,parcelado,"200000,0"
276.319.845-73,19:21,14/03/2023,BYD e5,"220000,0",1,2,Antônio,parcelado,"220000,0"
061.958.432-70,15:27,16/09/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,avista,"180000,0"
560.873.124-71,12:29,23/12/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
513.206.479-52,22:18,10/09/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
358.710.926-59,13:12,12/11/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,avista,"180000,0"
021.639.475-99,14:48,20/08/2023,BYD e5,"220000,0",1,1,Lucas,parcelado,"220000,0"
604.218.937-96,14:13,26/12/2023,BYD e5,"220000,0",1,1,Erick,parcelado,"220000,0"
049.827.563-92,09:31,13/01/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
950.743.812-23,12:23,30/05/2023,BYD Tang,"300000,0",1,2,Mateus,parcelado,"300000,0"
075.146.932-70,18:23,09/01/2023,BYD e5,"220000,0",1,1,Lucas,avista,"220000,0"
541.638.270-80,14:20,30/07/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
578.409.216-20,22:59,22/02/2023,BYD Yuan Pro,"180000,0",1,2,Erick,parcelado,"180000,0"
943.580.612-06,15:07,30/05/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
458.026.739-74,21:02,25/11/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
614.730.259-07,14:54,22/11/2023,BYD e5,"220000,0",1,1,Erick,parcelado,"220000,0"
472.310.659-61,19:34,21/01/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
967.431.802-03,08:46,17/01/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
478.230.695-47,21:45,12/04/2023,BYD Tang,"300000,0",1,2,Erick,avista,"300000,0"
156.073.294-61,11:19,23/07/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
759.614.203-61,13:32,20/05/2023,BYD Song Pro,"250000,0",1,1,Theodoro,parcelado,"250000,0"
967.052.418-02,09:12,02/07/2023,BYD e5,"220000,0",1,2,Vinicius,parcelado,"220000,0"
987.036.452-74,22:13,08/07/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,avista,"180000,0"
486.932.510-15,10:50,21/06/2023,BYD Qin Pro,"200000,0",1,2,Erick,parcelado,"200000,0"
342.106.978-69,12:05,21/02/2023,BYD Song Pro,"250000,0",1,1,Theodoro,parcelado,"250000,0"
342.805.719-88,21:49,29/12/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
836.590.724-00,15:34,18/01/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,parcelado,"180000,0"
834.162.570-90,17:13,04/06/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,avista,"180000,0"
091.326.547-07,18:06,22/03/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,avista,"180000,0"
803.751.264-90,19:12,29/01/2023,BYD Tang,"300000,0",1,1,Theodoro,parcelado,"300000,0"
762.095.413-99,10:37,30/12/2023,BYD e5,"220000,0",1,2,Vinicius,parcelado,"220000,0"
051.482.679-76,18:46,24/03/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
759.618.032-95,19:15,07/07/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
562.741.390-52,11:07,03/01/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
243.860.179-50,17:58,24/12/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,avista,"200000,0"
706.345.189-84,11:18,17/11/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
751.860.942-85,18:14,01/07/2023,BYD e5,"220000,0",1,1,Erick,avista,"220000,0"
495.138.702-60,18:36,24/09/2023,BYD Qin Pro,"200000,0",1,2,Erick,parcelado,"200000,0"
604.153.872-80,18:59,06/01/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
074.832.659-65,13:30,30/01/2023,BYD Qin Pro,"200000,0",1,2,Vinicius,parcelado,"200000,0"
325.786.149-46,12:50,27/01/2023,BYD Tang,"300000,0",1,1,Gabriel,avista,"300000,0"
387.521.046-80,22:59,21/03/2023,BYD e5,"220000,0",1,1,Erick,parcelado,"220000,0"
259.406.871-30,13:15,08/12/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
543.879.621-19,22:53,06/04/2023,BYD Tang,"300000,0",1,1,Mateus,parcelado,"300000,0"
906.534.178-10,10:42,09/08/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,avista,"180000,0"
509.412.376-99,09:34,24/07/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
914.735.260-43,09:32,18/07/2023,BYD Song Pro,"250000,0",1,1,Theodoro,avista,"250000,0"
925.847.013-32,19:43,12/03/2023,BYD Tang,"300000,0",1,1,Eduardo,parcelado,"300000,0"
023.498.615-89,22:44,25/01/2023,BYD Song Pro,"250000,0",1,2,Antônio,parcelado,"250000,0"
576.190.482-94,13:00,05/02/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
749.568.120-94,12:20,06/03/2023,BYD Song Pro,"250000,0",1,1,Mateus,parcelado,"250000,0"
458.160.732-90,12:34,29/06/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,parcelado,"180000,0"
245.917.386-55,21:15,03/02/2023,BYD e5,"220000,0",1,1,Mateus,avista,"220000,0"
654.192.380-98,09:08,20/02/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
516.904.387-20,08:00,20/06/2023,BYD e5,"220000,0",1,1,Vinicius,avista,"220000,0"
402.593.817-05,22:10,04/08/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
265.190.784-76,22:12,02/06/2023,BYD e5,"220000,0",1,2,Lucas,avista,"220000,0"
704.136.285-07,17:26,21/03/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
378.915.602-77,08:00,16/03/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
624.185.703-71,20:50,10/02/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
184.279.036-69,08:53,15/08/2023,BYD Song Pro,"250000,0",1,2,Vinicius,avista,"250000,0"
643.710.259-43,19:27,30/04/2023,BYD Song Pro,"250000,0",1,2,Mateus,parcelado,"250000,0"
256.930.871-40,18:29,26/03/2023,BYD e5,"220000,0",1,2,Vinicius,parcelado,"220000,0"
561.082.437-08,14:26,11/03/2023,BYD Tang,"300000,0",1,1,Antônio,avista,"300000,0"
901.627.534-70,13:36,30/09/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
614.795.382-64,14:52,25/04/2023,BYD Song Pro,"250000,0",1,2,Gabriel,avista,"250000,0"
864.719.352-00,08:20,24/04/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
457.106.982-02,10:42,03/03/2023,BYD Song Pro,"250000,0",1,2,Eduardo,parcelado,"250000,0"
412.387.506-80,20:32,04/08/2023,BYD Tang,"300000,0",1,1,Vinicius,avista,"300000,0"
497.035.682-38,13:07,07/07/2023,BYD e5,"220000,0",1,2,Gabriel,parcelado,"220000,0"
342.059.871-88,11:27,12/02/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
364.219.807-40,18:43,16/02/2023,BYD Qin Pro,"200000,0",1,1,Mateus,parcelado,"200000,0"
805.247.931-23,22:20,12/06/2023,BYD e5,"220000,0",1,2,Gabriel,parcelado,"220000,0"
271.349.058-88,12:51,22/11/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
832.946.507-10,09:44,02/08/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
057.623.198-30,22:19,13/01/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,avista,"200000,0"
685.204.137-90,15:05,06/12/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,avista,"180000,0"
381.642.095-89,18:39,05/11/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
632.807.951-68,08:36,05/06/2023,BYD Qin Pro,"200000,0",1,1,Lucas,avista,"200000,0"
374.801.296-96,09:19,20/11/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,parcelado,"180000,0"
489.726.350-65,18:06,14/01/2023,BYD Qin Pro,"200000,0",1,1,Erick,avista,"200000,0"
524.109.837-23,10:56,18/04/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
068.397.142-50,19:19,10/06/2023,BYD e5,"220000,0",1,2,Vinicius,parcelado,"220000,0"
437.098.625-74,18:27,06/11/2023,BYD Song Pro,"250000,0",1,2,Vinicius,parcelado,"250000,0"
789.534.216-91,21:30,17/02/2023,BYD e5,"220000,0",1,1,Mateus,avista,"220000,0"
725.986.431-19,11:19,10/11/2023,BYD Qin Pro,"200000,0",1,1,Mateus,avista,"200000,0"
631.275.809-59,20:11,14/01/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
358.240.796-92,22:42,15/12/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
875.160.249-02,11:27,15/01/2023,BYD Tang,"300000,0",1,2,Vinicius,parcelado,"300000,0"
412.078.396-04,10:32,23/05/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,parcelado,"200000,0"
361.470.285-53,13:28,01/03/2023,BYD e5,"220000,0",1,2,Vinicius,avista,"220000,0"
314.098.257-79,18:43,28/04/2023,BYD e5,"220000,0",1,2,Vinicius,parcelado,"220000,0"
942.678.305-92,21:10,19/01/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,parcelado,"180000,0"
078.395.641-00,10:09,25/11/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
295.347.680-65,22:51,01/01/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
501.689.274-11,16:50,23/03/2023,BYD Qin Pro,"200000,0",1,2,Vinicius,parcelado,"200000,0"
275.314.906-25,19:52,19/04/2023,BYD e5,"220000,0",1,2,Eduardo,avista,"220000,0"
679.043.582-47,21:11,24/11/2023,BYD Qin Pro,"200000,0",1,2,Vinicius,avista,"200000,0"
963.715.802-21,15:50,24/12/2023,BYD Qin Pro,"200000,0",1,1,Antônio,parcelado,"200000,0"
691.875.430-01,08:49,18/09/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
059.436.721-25,13:56,01/12/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,avista,"180000,0"
089.267.134-31,15:36,02/02/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
279.501.638-95,14:55,06/03/2023,BYD Song Pro,"250000,0",1,1,Eduardo,avista,"250000,0"
701.428.369-31,11:25,30/01/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,parcelado,"200000,0"
452.913.780-50,09:05,16/01/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
815.936.472-55,09:04,10/06/2023,BYD Yuan Pro,"180000,0",1,2,Erick,parcelado,"180000,0"
914.586.327-09,16:49,11/04/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,avista,"200000,0"
238.401.769-13,19:13,25/02/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,avista,"180000,0"
610.293.547-07,14:33,09/06/2023,BYD Tang,"300000,0",1,2,Lucas,parcelado,"300000,0"
830.974.526-56,18:44,15/01/2023,BYD e5,"220000,0",1,1,Mateus,avista,"220000,0"
189.352.746-82,14:33,04/06/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
598.436.210-42,20:34,08/07/2023,BYD Qin Pro,"200000,0",1,2,Mateus,avista,"200000,0"
561.082.437-08,11:17,07/04/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
893.715.640-75,19:06,22/01/2023,BYD Qin Pro,"200000,0",1,2,Erick,parcelado,"200000,0"
752.189.034-50,13:13,05/08/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
192.075.836-40,08:20,03/01/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,avista,"180000,0"
718.460.925-58,22:44,09/07/2023,BYD Qin Pro,"200000,0",1,1,Erick,avista,"200000,0"
930.168.725-95,18:23,12/01/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
420.835.967-65,16:00,05/12/2023,BYD Song Pro,"250000,0",1,2,Gabriel,parcelado,"250000,0"
046.315.897-01,16:22,30/12/2023,BYD e5,"220000,0",1,1,Erick,parcelado,"220000,0"
657.923.840-29,21:14,01/07/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
749.810.356-75,19:40,20/01/2023,BYD Yuan Pro,"180000,0",1,2,Vinicius,parcelado,"180000,0"
023.498.615-89,17:49,06/07/2023,BYD e5,"220000,0",1,2,Antônio,parcelado,"220000,0"
168.043.927-87,21:36,10/07/2023,BYD e5,"220000,0",1,2,Antônio,parcelado,"220000,0"
849.172.503-23,09:52,15/07/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
487.321.695-82,10:04,22/01/2023,BYD Tang,"300000,0",1,1,Antônio,parcelado,"300000,0"
157.098.342-97,13:45,12/04/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,avista,"180000,0"
604.712.935-80,20:19,12/06/2023,BYD Yuan Pro,"180000,0",1,2,Vinicius,avista,"180000,0"
935.720.641-80,18:11,28/01/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,avista,"180000,0"
340.697.185-75,22:12,01/07/2023,BYD Song Pro,"250000,0",1,2,Antônio,parcelado,"250000,0"
963.278.150-30,10:34,17/03/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
306.192.487-69,19:32,24/12/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,parcelado,"180000,0"
126.539.408-33,08:24,05/11/2023,BYD Song Pro,"250000,0",1,1,Lucas,parcelado,"250000,0"
307.852.491-41,15:11,25/01/2023,BYD Song Pro,"250000,0",1,2,Theodoro,parcelado,"250000,0"
258.073.649-29,13:45,19/01/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
194.620.857-49,10:22,26/02/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
307.584.926-00,19:53,22/11/2023,BYD e5,"220000,0",1,2,Eduardo,parcelado,"220000,0"
034.291.856-70,17:30,07/08/2023,BYD Song Pro,"250000,0",1,2,Theodoro,parcelado,"250000,0"
169.872.453-55,22:19,27/04/2023,BYD e5,"220000,0",1,1,Erick,avista,"220000,0"
239.401.765-16,08:14,19/02/2023,BYD Song Pro,"250000,0",1,1,Vinicius,avista,"250000,0"
695.427.130-61,20:41,05/01/2023,BYD e5,"220000,0",1,1,Eduardo,avista,"220000,0"
540.769.231-70,19:28,03/07/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
710.845.632-07,08:01,25/02/2023,BYD Yuan Pro,"180000,0",1,2,Erick,parcelado,"180000,0"
460.325.198-05,11:03,26/01/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
701.649.285-02,11:49,04/01/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
249.087.516-76,20:14,14/11/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,avista,"180000,0"
804.721.635-07,14:49,23/11/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
517.809.632-03,09:35,30/04/2023,BYD Qin Pro,"200000,0",1,2,Lucas,parcelado,"200000,0"
354.728.091-50,11:57,13/02/2023,BYD Song Pro,"250000,0",1,1,Gabriel,parcelado,"250000,0"
245.180.697-49,11:51,20/12/2023,BYD Qin Pro,"200000,0",1,1,Antônio,parcelado,"200000,0"
972.384.651-91,15:24,30/05/2023,BYD e5,"220000,0",1,2,Antônio,avista,"220000,0"
625.397.084-47,18:13,04/01/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
672.348.910-13,16:10,23/02/2023,BYD Tang,"300000,0",1,2,Lucas,parcelado,"300000,0"
346.157.092-34,22:18,18/01/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
720.549.183-50,13:31,01/02/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
719.620.354-25,09:26,29/09/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,avista,"200000,0"
139.470.685-57,14:25,29/01/2023,BYD Song Pro,"250000,0",1,2,Lucas,parcelado,"250000,0"
243.190.678-78,13:10,17/12/2023,BYD Song Pro,"250000,0",1,1,Antônio,parcelado,"250000,0"
724.630.591-25,09:28,22/02/2023,BYD Yuan Pro,"180000,0",1,2,Vinicius,parcelado,"180000,0"
420.798.536-00,15:25,19/12/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,avista,"200000,0"
059.612.487-20,14:39,28/07/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
621.057.834-90,15:12,27/03/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
415.803.726-35,08:31,07/01/2023,BYD e5,"220000,0",1,2,Antônio,parcelado,"220000,0"
531.046.987-75,11:27,05/07/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
129.865.730-02,10:49,18/08/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
089.463.521-24,14:39,17/06/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,parcelado,"200000,0"
954.827.601-11,12:48,21/11/2023,BYD Yuan Pro,"180000,0",1,1,Erick,avista,"180000,0"
072.156.893-95,19:47,26/07/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
392.601.547-07,14:24,02/01/2023,BYD e5,"220000,0",1,1,Erick,avista,"220000,0"
256.189.704-49,21:50,04/03/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,avista,"180000,0"
973.260.158-21,15:05,21/03/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
574.602.391-43,21:15,07/08/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
859.024.736-83,21:48,30/11/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,avista,"200000,0"
682.135.947-46,20:39,20/01/2023,BYD Yuan Pro,"180000,0",1,2,Vinicius,parcelado,"180000,0"
207.594.638-83,16:51,02/12/2023,BYD e5,"220000,0",1,2,Eduardo,avista,"220000,0"
217.460.859-67,12:04,12/01/2023,BYD Tang,"300000,0",1,1,Vinicius,parcelado,"300000,0"
276.389.041-50,13:18,21/08/2023,BYD e5,"220000,0",1,1,Lucas,parcelado,"220000,0"
649.875.230-00,18:01,17/01/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
938.056.174-10,14:51,29/05/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
821.057.963-03,13:31,05/03/2023,BYD Song Pro,"250000,0",1,2,Gabriel,parcelado,"250000,0"
764.951.380-75,15:07,11/12/2023,BYD e5,"220000,0",1,1,Antônio,avista,"220000,0"
143.058.726-17,10:35,20/02/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
793.120.645-25,15:54,28/12/2023,BYD Song Pro,"250000,0",1,1,Mateus,parcelado,"250000,0"
275.049.618-76,18:38,25/05/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
867.095.432-00,16:35,10/02/2023,BYD Qin Pro,"200000,0",1,2,Theodoro,parcelado,"200000,0"
021.843.569-05,19:39,30/11/2023,BYD Song Pro,"250000,0",1,1,Eduardo,avista,"250000,0"
426.087.593-00,12:39,15/01/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,avista,"180000,0"
943.705.268-92,09:41,11/01/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,parcelado,"180000,0"
214.608.759-58,09:26,18/12/2023,BYD Qin Pro,"200000,0",1,1,Erick,parcelado,"200000,0"
592.078.361-30,08:00,29/11/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
217.864.093-13,10:48,14/07/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
012.736.549-43,17:04,28/06/2023,BYD e5,"220000,0",1,1,Eduardo,avista,"220000,0"
783.962.405-74,10:08,30/01/2023,BYD Qin Pro,"200000,0",1,2,Antônio,parcelado,"200000,0"
784.195.230-97,19:45,17/01/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
693.510.827-68,14:30,30/08/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
713.520.489-14,11:02,01/01/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
247.859.360-29,20:34,28/01/2023,BYD e5,"220000,0",1,2,Antônio,avista,"220000,0"
187.546.203-17,15:17,23/05/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,avista,"200000,0"
178.350.946-57,13:50,11/03/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,avista,"180000,0"
673.450.192-25,13:27,17/06/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
730.846.129-78,10:58,12/01/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,parcelado,"200000,0"
046.193.578-39,21:26,11/02/2023,BYD e5,"220000,0",1,2,Eduardo,parcelado,"220000,0"
705.683.194-00,12:18,25/05/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,avista,"180000,0"
308.416.527-08,11:58,09/08/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
941.705.638-75,22:34,20/08/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
325.406.781-90,17:21,28/01/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
152.873.049-60,18:18,18/08/2023,BYD Song Pro,"250000,0",1,2,Eduardo,parcelado,"250000,0"
259.683.740-47,20:17,21/05/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,parcelado,"200000,0"
396.285.104-60,18:06,30/03/2023,BYD e5,"220000,0",1,2,Erick,avista,"220000,0"
308.647.125-53,11:38,16/02/2023,BYD Song Pro,"250000,0",1,2,Lucas,parcelado,"250000,0"
716.395.240-61,18:51,20/02/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,avista,"180000,0"
924.138.056-05,08:28,19/11/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,avista,"180000,0"
829.053.641-06,16:47,26/09/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
359.817.206-03,14:13,14/12/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
710.652.984-20,09:37,01/01/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,parcelado,"180000,0"
295.431.607-16,18:59,11/01/2023,BYD Qin Pro,"200000,0",1,1,Mateus,parcelado,"200000,0"
982.341.065-89,13:19,25/08/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
308.529.764-29,18:05,03/01/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
623.978.051-03,15:04,20/11/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
379.048.251-04,16:57,23/05/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
724.653.019-34,14:51,16/01/2023,BYD e5,"220000,0",1,2,Antônio,parcelado,"220000,0"
281.906.734-40,12:54,27/03/2023,BYD Song Pro,"250000,0",1,2,Lucas,avista,"250000,0"
984.530.617-93,16:37,17/02/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,avista,"180000,0"
370.564.298-74,10:05,11/04/2023,BYD Song Pro,"250000,0",1,1,Theodoro,parcelado,"250000,0"
901.283.467-87,16:30,03/12/2023,BYD Tang,"300000,0",1,2,Lucas,parcelado,"300000,0"
456.938.102-24,11:56,07/11/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
953.467.218-19,15:48,15/05/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
301.947.862-69,21:22,21/06/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,avista,"180000,0"
395.217.640-07,21:12,22/02/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
413.697.502-34,08:09,11/11/2023,BYD e5,"220000,0",1,2,Antônio,parcelado,"220000,0"
560.718.243-62,14:07,17/03/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
250.416.987-67,22:18,25/12/2023,BYD Qin Pro,"200000,0",1,2,Mateus,parcelado,"200000,0"
978.016.324-78,15:52,24/02/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
348.951.706-75,11:44,06/05/2023,BYD Song Pro,"250000,0",1,2,Erick,parcelado,"250000,0"
706.948.152-76,21:30,02/12/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
405.739.681-01,22:29,22/02/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
430.879.216-96,10:30,08/04/2023,BYD e5,"220000,0",1,2,Mateus,avista,"220000,0"
908.756.431-75,22:46,03/12/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
564.702.198-02,09:08,06/01/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
628.309.715-40,16:35,16/01/2023,BYD Qin Pro,"200000,0",1,1,Antônio,avista,"200000,0"
